timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2019/04/15 15:57:14.603, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.604, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.605, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.606, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.727, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.728, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.728, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.729, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.850, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.850, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.851, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.851, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.972, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.972, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.973, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:14.973, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.094, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.095, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.095, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.096, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.216, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.217, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.217, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.217, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.338, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.339, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.339, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.340, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.460, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.461, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.461, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.462, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.582, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.583, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.583, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.584, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.704, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.705, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.706, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.706, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.827, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.827, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.828, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.828, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.949, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.949, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.950, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:15.950, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.071, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.072, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.072, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.073, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.193, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.194, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.194, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.195, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.315, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.316, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.317, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.317, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.438, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.438, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.439, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.439, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.560, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.560, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.561, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.562, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.682, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.683, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.683, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.684, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.804, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.805, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.805, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.806, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.926, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.927, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.928, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:16.928, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.049, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.049, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.050, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.050, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.171, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.171, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.172, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.172, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.293, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.293, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.294, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.295, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.415, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.416, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.416, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.417, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.537, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.538, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.538, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.539, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.659, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.660, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.660, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.661, 3, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.782, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.782, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 15:57:17.783, 2, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
