timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2019/04/15 01:13:46.325, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:46.446, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:46.567, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:46.687, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:46.820, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:46.940, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.061, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.182, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.302, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.423, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.543, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.664, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.785, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:47.906, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.026, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.147, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.267, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.388, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.509, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.629, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.757, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.878, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:48.998, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.119, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.239, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.360, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.481, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.601, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.722, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.843, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:49.964, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.084, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.205, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.325, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.446, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.567, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.687, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.829, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:50.949, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.070, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.191, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.311, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.432, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.553, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.673, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.794, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:51.915, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.035, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.156, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.277, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.397, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.518, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.639, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.766, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:52.886, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.007, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.127, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.248, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.369, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.489, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.610, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.731, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.851, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:13:53.972, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.092, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.213, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.334, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.454, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.575, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.696, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.816, 0, Tesla P40, 0 %, 0 %, 10 MiB, 22919 MiB
2019/04/15 01:13:54.937, 0, Tesla P40, 0 %, 0 %, 18 MiB, 22919 MiB
2019/04/15 01:13:55.063, 0, Tesla P40, 3 %, 0 %, 155 MiB, 22919 MiB
2019/04/15 01:13:55.184, 0, Tesla P40, 3 %, 0 %, 157 MiB, 22919 MiB
2019/04/15 01:13:55.305, 0, Tesla P40, 0 %, 0 %, 173 MiB, 22919 MiB
2019/04/15 01:13:55.425, 0, Tesla P40, 3 %, 0 %, 175 MiB, 22919 MiB
2019/04/15 01:13:55.546, 0, Tesla P40, 0 %, 0 %, 175 MiB, 22919 MiB
2019/04/15 01:13:55.666, 0, Tesla P40, 0 %, 0 %, 175 MiB, 22919 MiB
2019/04/15 01:13:55.787, 0, Tesla P40, 0 %, 0 %, 177 MiB, 22919 MiB
2019/04/15 01:13:55.907, 0, Tesla P40, 0 %, 0 %, 179 MiB, 22919 MiB
2019/04/15 01:13:56.028, 0, Tesla P40, 0 %, 0 %, 179 MiB, 22919 MiB
2019/04/15 01:13:56.148, 0, Tesla P40, 0 %, 0 %, 183 MiB, 22919 MiB
2019/04/15 01:13:56.269, 0, Tesla P40, 1 %, 0 %, 183 MiB, 22919 MiB
2019/04/15 01:13:56.390, 0, Tesla P40, 1 %, 0 %, 185 MiB, 22919 MiB
2019/04/15 01:13:56.510, 0, Tesla P40, 1 %, 0 %, 185 MiB, 22919 MiB
2019/04/15 01:13:56.631, 0, Tesla P40, 0 %, 0 %, 187 MiB, 22919 MiB
2019/04/15 01:13:56.776, 0, Tesla P40, 1 %, 0 %, 187 MiB, 22919 MiB
2019/04/15 01:13:56.897, 0, Tesla P40, 0 %, 0 %, 187 MiB, 22919 MiB
2019/04/15 01:13:57.017, 0, Tesla P40, 0 %, 0 %, 187 MiB, 22919 MiB
2019/04/15 01:13:57.138, 0, Tesla P40, 0 %, 0 %, 187 MiB, 22919 MiB
2019/04/15 01:13:57.258, 0, Tesla P40, 0 %, 0 %, 197 MiB, 22919 MiB
2019/04/15 01:13:57.379, 0, Tesla P40, 3 %, 0 %, 197 MiB, 22919 MiB
2019/04/15 01:13:57.499, 0, Tesla P40, 3 %, 0 %, 197 MiB, 22919 MiB
2019/04/15 01:13:57.620, 0, Tesla P40, 0 %, 0 %, 201 MiB, 22919 MiB
2019/04/15 01:13:57.740, 0, Tesla P40, 2 %, 0 %, 203 MiB, 22919 MiB
2019/04/15 01:13:57.861, 0, Tesla P40, 1 %, 0 %, 207 MiB, 22919 MiB
2019/04/15 01:13:57.981, 0, Tesla P40, 1 %, 0 %, 207 MiB, 22919 MiB
2019/04/15 01:13:58.102, 0, Tesla P40, 0 %, 0 %, 209 MiB, 22919 MiB
2019/04/15 01:13:58.222, 0, Tesla P40, 1 %, 0 %, 213 MiB, 22919 MiB
2019/04/15 01:13:58.343, 0, Tesla P40, 1 %, 0 %, 217 MiB, 22919 MiB
2019/04/15 01:13:58.463, 0, Tesla P40, 3 %, 0 %, 221 MiB, 22919 MiB
2019/04/15 01:13:58.584, 0, Tesla P40, 2 %, 0 %, 229 MiB, 22919 MiB
2019/04/15 01:13:58.704, 0, Tesla P40, 2 %, 0 %, 233 MiB, 22919 MiB
2019/04/15 01:13:58.842, 0, Tesla P40, 2 %, 0 %, 239 MiB, 22919 MiB
2019/04/15 01:13:58.963, 0, Tesla P40, 1 %, 0 %, 243 MiB, 22919 MiB
2019/04/15 01:13:59.083, 0, Tesla P40, 2 %, 0 %, 255 MiB, 22919 MiB
2019/04/15 01:13:59.204, 0, Tesla P40, 5 %, 0 %, 267 MiB, 22919 MiB
2019/04/15 01:13:59.325, 0, Tesla P40, 5 %, 0 %, 279 MiB, 22919 MiB
2019/04/15 01:13:59.445, 0, Tesla P40, 5 %, 0 %, 289 MiB, 22919 MiB
2019/04/15 01:13:59.566, 0, Tesla P40, 4 %, 0 %, 297 MiB, 22919 MiB
2019/04/15 01:13:59.686, 0, Tesla P40, 4 %, 0 %, 311 MiB, 22919 MiB
2019/04/15 01:13:59.807, 0, Tesla P40, 5 %, 0 %, 323 MiB, 22919 MiB
2019/04/15 01:13:59.927, 0, Tesla P40, 4 %, 0 %, 337 MiB, 22919 MiB
2019/04/15 01:14:00.047, 0, Tesla P40, 4 %, 0 %, 343 MiB, 22919 MiB
2019/04/15 01:14:00.168, 0, Tesla P40, 4 %, 0 %, 369 MiB, 22919 MiB
2019/04/15 01:14:00.288, 0, Tesla P40, 0 %, 0 %, 383 MiB, 22919 MiB
2019/04/15 01:14:00.409, 0, Tesla P40, 10 %, 0 %, 383 MiB, 22919 MiB
2019/04/15 01:14:00.530, 0, Tesla P40, 10 %, 0 %, 389 MiB, 22919 MiB
2019/04/15 01:14:00.650, 0, Tesla P40, 2 %, 0 %, 403 MiB, 22919 MiB
2019/04/15 01:14:00.780, 0, Tesla P40, 5 %, 0 %, 411 MiB, 22919 MiB
2019/04/15 01:14:00.901, 0, Tesla P40, 5 %, 0 %, 427 MiB, 22919 MiB
2019/04/15 01:14:01.021, 0, Tesla P40, 5 %, 0 %, 443 MiB, 22919 MiB
2019/04/15 01:14:01.142, 0, Tesla P40, 6 %, 0 %, 455 MiB, 22919 MiB
2019/04/15 01:14:01.262, 0, Tesla P40, 4 %, 0 %, 467 MiB, 22919 MiB
2019/04/15 01:14:01.383, 0, Tesla P40, 5 %, 0 %, 477 MiB, 22919 MiB
2019/04/15 01:14:01.503, 0, Tesla P40, 5 %, 0 %, 491 MiB, 22919 MiB
2019/04/15 01:14:01.625, 0, Tesla P40, 6 %, 0 %, 521 MiB, 22919 MiB
2019/04/15 01:14:01.746, 0, Tesla P40, 14 %, 1 %, 745 MiB, 22919 MiB
2019/04/15 01:14:01.867, 0, Tesla P40, 14 %, 1 %, 745 MiB, 22919 MiB
2019/04/15 01:14:01.988, 0, Tesla P40, 3 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.108, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.229, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.349, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.470, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.590, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.711, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.832, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:02.952, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.073, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.193, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.314, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.434, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.555, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.675, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.796, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:03.916, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.037, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.157, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.278, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.398, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.519, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.639, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.760, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:04.880, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.001, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.121, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.242, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.362, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.483, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.603, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.724, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.863, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:05.983, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.104, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.224, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.345, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.465, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.586, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.706, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.827, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:06.947, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.068, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.188, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.309, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.429, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.550, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.670, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.800, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:07.920, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.041, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.161, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.282, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.402, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.522, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.643, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.763, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:08.884, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.004, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.125, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.245, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.366, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.486, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.607, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.727, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.848, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:09.968, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.089, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.209, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.329, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.450, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.570, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.691, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.811, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:10.932, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:11.052, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:11.172, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:11.293, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
=> creating model 'alexnet'
2019/04/15 01:14:11.413, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:11.534, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:11.654, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:11.775, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:11.895, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:12.016, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:12.136, 0, Tesla P40, 0 %, 0 %, 745 MiB, 22919 MiB
2019/04/15 01:14:12.256, 0, Tesla P40, 0 %, 0 %, 755 MiB, 22919 MiB
2019/04/15 01:14:12.377, 0, Tesla P40, 0 %, 0 %, 763 MiB, 22919 MiB
2019/04/15 01:14:12.498, 0, Tesla P40, 2 %, 0 %, 777 MiB, 22919 MiB
2019/04/15 01:14:12.618, 0, Tesla P40, 0 %, 0 %, 845 MiB, 22919 MiB
2019/04/15 01:14:12.739, 0, Tesla P40, 9 %, 3 %, 909 MiB, 22919 MiB
2019/04/15 01:14:12.873, 0, Tesla P40, 9 %, 3 %, 841 MiB, 22919 MiB
2019/04/15 01:14:12.993, 0, Tesla P40, 40 %, 14 %, 843 MiB, 22919 MiB
2019/04/15 01:14:13.113, 0, Tesla P40, 19 %, 8 %, 1519 MiB, 22919 MiB
2019/04/15 01:14:13.234, 0, Tesla P40, 19 %, 8 %, 1379 MiB, 22919 MiB
2019/04/15 01:14:13.354, 0, Tesla P40, 72 %, 34 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:13.475, 0, Tesla P40, 99 %, 91 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:13.595, 0, Tesla P40, 66 %, 57 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:13.716, 0, Tesla P40, 66 %, 57 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:13.836, 0, Tesla P40, 21 %, 19 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:13.957, 0, Tesla P40, 16 %, 14 %, 1533 MiB, 22919 MiB
Epoch: [0][0/8367]	Time 1.819 (1.819)	Data 0.770 (0.770)	Loss 6.9047 (6.9047)	Acc@1 0.000 (0.000)	Acc@5 6.250 (6.250)
Epoch: [0][10/8367]	Time 0.027 (0.193)	Data 0.000 (0.077)	Loss 6.8866 (6.8994)	Acc@1 6.250 (0.568)	Acc@5 12.500 (5.114)
2019/04/15 01:14:14.077, 0, Tesla P40, 33 %, 27 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:14.198, 0, Tesla P40, 33 %, 27 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:14.318, 0, Tesla P40, 0 %, 0 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:14.438, 0, Tesla P40, 0 %, 0 %, 1533 MiB, 22919 MiB
2019/04/15 01:14:14.559, 0, Tesla P40, 0 %, 0 %, 1533 MiB, 22919 MiB
