timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2019/04/15 01:30:53.955, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:53.956, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.077, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.078, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.199, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.199, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.320, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.320, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.441, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.441, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.562, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.562, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.683, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.684, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.804, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.805, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.925, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:54.926, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.047, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.047, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.168, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.168, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.289, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.290, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.410, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.411, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.531, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.532, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.652, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.653, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.774, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.774, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.895, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:55.902, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.023, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.023, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.144, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.144, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.265, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.265, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.386, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.386, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.507, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.508, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.628, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.629, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.749, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.750, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.871, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.871, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.992, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:56.993, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.113, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.114, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.234, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.235, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.355, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.356, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.477, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.477, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.598, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.598, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.719, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.720, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.840, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.841, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.961, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:57.962, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.083, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.083, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.204, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.204, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.325, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.326, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.446, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.447, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.567, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.568, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.688, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.690, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.810, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.811, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.932, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:58.932, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.053, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.053, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.174, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.174, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.295, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.296, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.416, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.417, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.537, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.538, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.658, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.659, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.780, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.780, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.901, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:30:59.901, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:31:00.022, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:31:00.022, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:31:00.143, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:31:00.143, 1, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
2019/04/15 01:31:00.264, 0, Tesla P40, 0 %, 0 %, 0 MiB, 22919 MiB
